PayrollURN,TrainingDate,Course,CourseeCode
1055,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1055,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1056,2006-04-04 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1056,2014-12-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1056,2014-12-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1056,2015-02-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1056,2015-02-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1056,2015-09-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1056,2015-09-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1056,2015-09-29 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1057,2013-04-02 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1057,2014-02-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1057,2014-02-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1057,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1057,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1057,2014-08-11 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1057,2014-08-11 00:00:00.000,SYS - Legionella Awareness  [Shield Yourself Train,LA1
1057,2014-12-03 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1057,2015-02-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1057,2015-02-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1057,2015-05-12 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
1057,2015-08-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1057,2015-08-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1058,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1058,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1058,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1058,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1058,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1058,2015-02-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1058,2015-02-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1058,2015-09-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1058,2015-09-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1058,2015-09-24 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1059,2013-06-17 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1059,2014-02-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1059,2014-02-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1059,2014-07-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1059,2014-07-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1059,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1059,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1059,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1059,2015-08-31 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1059,2015-08-31 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1060,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1060,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1060,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1060,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1060,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1060,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1060,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1060,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1060,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1060,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1066,2012-05-08 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1066,2014-03-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1066,2014-03-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1066,2014-07-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1066,2014-07-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1066,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1066,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1066,2015-07-19 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1066,2015-08-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1066,2015-08-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1067,2013-05-07 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1067,2014-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1067,2014-02-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1067,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1067,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1067,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1067,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1067,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1068,2006-02-06 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1068,2014-01-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1068,2014-03-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1068,2014-03-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1068,2014-07-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1068,2014-07-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1068,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1068,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1068,2015-09-04 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
1068,2015-09-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1068,2015-09-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1069,2012-09-15 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1069,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1069,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1069,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1069,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1069,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1069,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1069,2015-06-25 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1069,2015-08-14 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1069,2015-08-14 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1071,2013-04-02 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1071,2014-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1071,2014-02-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1071,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1071,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1071,2015-02-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1071,2015-02-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1071,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1071,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1071,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1073,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1073,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1073,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1073,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1073,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1073,2014-08-14 00:00:00.000,SYS - First Aid at Work (FAW)  [Shield Yourself Tr,FAW
1073,2015-02-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1073,2015-02-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1073,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1073,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1073,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1078,2006-05-15 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1078,2014-08-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1078,2014-08-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1078,2015-02-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1078,2015-02-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1078,2015-08-02 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1078,2015-08-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1078,2015-08-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
108,2012-11-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
108,2013-04-30 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
108,2013-07-29 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
108,2013-12-03 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
108,2014-01-31 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
108,2014-01-31 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
108,2014-08-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
108,2014-08-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
108,2015-01-23 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
108,2015-01-23 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
108,2015-02-19 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
108,2015-06-12 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
108,2015-07-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1080,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1080,2014-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1080,2014-02-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1080,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1080,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1080,2015-02-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1080,2015-02-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1080,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1080,2015-08-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1080,2015-08-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1082,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1082,2014-02-20 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1082,2014-02-20 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1082,2014-08-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1082,2014-08-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1082,2015-02-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1082,2015-02-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1082,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1082,2015-08-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1082,2015-08-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1083,2013-07-22 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1083,2014-03-27 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1083,2014-03-27 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1083,2014-12-15 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1083,2014-12-15 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1083,2015-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1083,2015-02-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1083,2015-09-17 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1083,2015-09-17 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1083,2015-09-23 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1084,2012-09-13 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1084,2014-01-22 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1084,2014-03-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1084,2014-03-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1084,2014-08-05 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1084,2014-08-05 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1084,2014-08-11 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1084,2015-07-22 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1084,2015-08-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1084,2015-08-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1084,2015-09-04 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
1086,2000-01-04 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1086,2014-02-21 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1086,2014-02-21 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1086,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1086,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1086,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1086,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1086,2015-08-13 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1086,2015-08-13 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1086,2015-09-28 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1089,2013-01-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1089,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1089,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1089,2014-07-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1089,2014-07-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1089,2015-03-02 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1089,2015-03-02 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1089,2015-04-24 00:00:00.000,SYS - Safe Use of Chemicals - Control of Substance,COSHH
1089,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1089,2015-08-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
109,1995-02-06 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
109,2012-11-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
109,2013-04-03 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
109,2013-07-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
109,2013-07-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
109,2014-02-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
109,2014-02-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
109,2015-02-09 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
109,2015-02-09 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
109,2015-02-09 00:00:00.000,SYS - Risk Assessment Training [Shield Yourself Tr,SYS1
109,2015-06-12 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
109,2015-08-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1090,2006-04-18 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1090,2011-02-01 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1090,2013-02-27 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1090,2014-09-19 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1090,2014-12-03 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1090,2015-02-19 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1090,2015-02-19 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1090,2015-08-10 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1090,2015-08-10 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1090,2015-08-12 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1090,2015-08-12 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1090,2015-09-04 00:00:00.000,SYS - Food Safety Level 2  [Shield Yourself Traini,FSL2
1090,2015-10-08 00:00:00.000,SYS - Health & Safety Level 2 [Shield Yourself Tra,H&S5
1090,2015-11-29 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1090,2015-11-29 00:00:00.000,SYS - Manual Handling (Management Level),SYS2
1091,2013-05-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1091,2014-03-04 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1091,2014-03-04 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1091,2014-08-11 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1091,2014-08-26 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1091,2014-08-26 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1091,2014-12-03 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1091,2015-02-24 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1091,2015-02-24 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1091,2015-08-28 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1091,2015-08-28 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1092,2004-09-20 00:00:00.000,SYS - Induction  - Fire and H&S [Shield Yourself T,SYS3
1092,2014-01-23 00:00:00.000,SYS - Food Safety Level 1 Learning Link [Shield Yo,FSL1
1092,2014-02-25 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1092,2014-02-25 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1092,2014-07-22 00:00:00.000,SYS - Fire Awareness Training [6 Months]  [Shield ,FT6
1092,2014-07-22 00:00:00.000,SYS - Health & Safety Awareness [Shield Yourself T,H&S
1092,2014-08-11 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
1092,2014-12-03 00:00:00.000,SYS - Fire Marshall Training  [Shield Yourself Tra,FMT1
